Sample,Magnification,Compound Compositions,Indent Composition,Hardness,Hv,Modulus,Stiffness^2 / Load,Pmax,Hmax,Reporting Depth
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 19.62%|2_NiCoFeAlCr : 78.80%|Unassigned : 1.59%,7.423,701.7,190.73,5385.1,414.574,2062,70.1
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 49.57%|2_NiCoFeAlCr : 49.98%|Unassigned : 0.45%,8.914,842.5,208.09,5191.1,417.623,2055,69.3
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 94.25%|3_FeCoCrNi : 4.43%|Unassigned : 1.32%,4.686,442.9,147.71,5492.8,402.703,2055,70.7
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 99.13%|3_FeCoCrNi : 0.87%,7.05,666.3,191.3,5700.2,425.805,2056,70.3
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 100.00%,9.574,905,232.73,5814.4,429.335,2058,70.2
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 10.75%|1_CoFeNiCrAl : 89.25%,5.149,486.7,158.78,5670.7,419.328,2054,70.3
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 74.23%|1_CoFeNiCrAl : 25.20%|4_NiCoAlFe : 0.57%,10.094,954,237.84,5713.5,429.4,2054,69.9
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 83.29%|1_CoFeNiCrAl : 6.35%|Unassigned : 10.36%,7.69,726.9,193.1,5307.5,424.604,2054,69.7
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 0.39%|1_CoFeNiCrAl : 98.99%|3_FeCoCrNi : 0.61%,6.224,588.3,173.19,5450,405.003,2055,70.1
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 58.33%|1_CoFeNiCrAl : 39.34%|Unassigned : 2.33%,9.366,885.3,216.2,5263.4,412.097,2056,69.8
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 70.15%|1_CoFeNiCrAl : 22.80%|Unassigned : 7.05%,5.32,502.9,155.33,5282.1,408.198,2054,69.7
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 95.91%|3_FeCoCrNi : 4.09%,6.13,579.4,171.52,5442.7,407.092,2055,69.6
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 92.86%|3_FeCoCrNi : 7.14%,4.835,457,147.44,5306.6,398.657,2077,70
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 100.00%,7.136,674.5,184.39,5292.4,409.083,2056,70.1
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 46.97%|1_CoFeNiCrAl : 53.03%,6.796,642.4,175.32,5096.3,412.403,2056,69.9
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 72.17%|4_NiCoAlFe : 0.59%|1_CoFeNiCrAl : 27.25%,8.703,822.6,202.85,5094.9,424.906,2055,70.3
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 98.80%|3_FeCoCrNi : 1.20%,3.223,304.6,124.22,5888.5,399.682,2054,69.8
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 99.76%|3_FeCoCrNi : 0.24%,4.521,427.3,148.92,5774.4,413.814,2078,70.1
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 49.36%|2_NiCoFeAlCr : 50.64%,5.025,474.9,152.07,5389.7,417.2,2048,70
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 38.16%|2_NiCoFeAlCr : 61.27%|4_NiCoAlFe : 0.57%,2.785,263.2,110.22,5489,394.929,2054,70.2
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 64.63%|2_NiCoFeAlCr : 34.24%|Unassigned : 0.57%|4_NiCoAlFe : 0.57%,6.36,601.2,171.73,5256.1,410.746,2055,69.8
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 77.09%|2_NiCoFeAlCr : 22.91%,4.732,447.3,143.25,5155.4,403.7,2055,70.3
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 98.79%|Unassigned : 0.59%|2_NiCoFeAlCr : 0.62%,6.177,583.9,168.69,5249.4,411.034,2066,70.2
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 45.63%|1_CoFeNiCrAl : 54.37%,7.307,690.7,190.06,5437.3,412.918,2059,70.1
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 96.34%|1_CoFeNiCrAl : 3.09%|4_NiCoAlFe : 0.57%,4.629,437.6,138.15,4943.1,403.834,2051,69.9
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 99.54%|2_NiCoFeAlCr : 0.46%,9.652,912.3,221.09,5302.8,402.181,2016,69.4
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 89.00%|3_FeCoCrNi : 10.94%|Unassigned : 0.06%,8.314,785.8,215.66,5906.7,419.251,2056,70.1
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 85.50%|2_NiCoFeAlCr : 14.50%,8.66,818.5,220.58,5885.1,425.047,2054,69.7
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 43.69%|1_CoFeNiCrAl : 56.31%,8.541,807.3,213.42,5651.8,424.355,2054,69.9
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 68.71%|1_CoFeNiCrAl : 30.16%|Unassigned : 1.12%,8.567,809.7,202.78,5171.6,408.141,2054,69.6
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 61.17%|4_NiCoAlFe : 2.19%|1_CoFeNiCrAl : 36.64%,7.163,677,184.34,5267.4,408.141,2052,70.4
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 58.21%|1_CoFeNiCrAl : 33.43%|Unassigned : 8.37%,7.207,681.2,182.78,5159.6,408.268,2055,70
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 14.60%|2_NiCoFeAlCr : 85.40%,6.135,579.9,172.56,5494.1,420.676,2055,69.7
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 85.01%|4_NiCoAlFe : 7.21%|1_CoFeNiCrAl : 7.78%,6.963,658.2,183.3,5366.4,417.767,2061,69.6
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 74.50%|2_NiCoFeAlCr : 25.50%,7.489,707.8,186.45,5138.2,402.962,2053,70
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 5.85%|2_NiCoFeAlCr : 94.15%,8.611,813.9,200.39,5044,426.072,2055,69.9
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 96.50%|3_FeCoCrNi : 3.50%,7.187,679.3,207.44,6406.9,419.101,2044,70
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,1_CoFeNiCrAl : 48.05%|2_NiCoFeAlCr : 51.38%|Unassigned : 0.57%,5.834,551.5,167.04,5464.5,430.556,2072,69.8
EP3088D,1_600X,1_CoFeNiCrAl = Fe: 22.06%-Co: 21.1%-Al: 20.88%-Ni: 19.2%-Cr: 16.76% | 2_NiCoFeAlCr = Al: 27.37%-Ni: 23.16%-Co: 20.57%-Fe: 17.69%-Cr: 11.2%-: 0.0% | 3_FeCoCrNi = Fe: 24.74%-Cr: 21.47%-Co: 21.33%-Ni: 16.89%-Al: 15.57%-: 0.0% | 4_NiCoAlFe = Al: 31.51%-Ni: 25.02%-Co: 20.21%-Fe: 14.91%-Cr: 8.35% | Unassigned = Unknown: 100.0%,2_NiCoFeAlCr : 1.08%|1_CoFeNiCrAl : 96.65%|Unassigned : 0.52%|3_FeCoCrNi : 1.75%,9.441,892.3,230.92,5820.3,411.083,2039,70.3
